id,R-mean,R-std,P-mean,P-std,Q-mean,Q-std,S-mean,S-std,T-mean,T-std,MeanNN,SDNN,RMSSD,SDSD,MinNN,MaxNN
82,640.8984679604738,50.40268186794956,107.62812211426233,50.79700267615083,-22.232081459653372,44.0308501835279,-186.7446951047352,72.10160199381929,55.9915693943517,71.55977739153253,738.181818181818,6.722549175341873,8.101719575639768,8.16615442614544,726.6666666666666,753.3333333333333
83,169.4643112493497,304.01972139316956,114.03101889698885,330.17147219693163,-112.6321212205387,371.5239609561307,-116.61571036832562,135.33262540382682,114.8444078530883,424.2597683482935,746.2162162162163,155.50428155385814,165.1243452151016,165.35963692452137,656.6666666666666,1640.0
84,9.466859403679614,445.89544323126074,104.94495427551848,166.01837144964057,-472.79840557377855,798.1643287443109,-245.0811336833242,682.0671004749613,174.9666479426104,196.14251166696025,753.8888888888888,199.12586750874712,263.1439946203635,266.7123560298815,393.3333333333333,1243.3333333333335
85,941.8166379323139,1319.5103669901594,-298.48507601865145,897.0843361912064,-410.6539615003348,1072.7017232378498,-354.59887095722064,1108.1597821248208,115.44496287789794,286.0793308342479,922.121212121212,251.10100989784402,290.96009653864525,304.1636986156559,450.0,1226.6666666666665
86,457.72753771994275,104.92352260885885,80.25337316728927,401.1678732015333,-146.28480808491838,113.7468892460358,-174.6969976711439,107.75967966181766,199.30987171422157,327.35388162980274,749.7142857142857,56.76675951641417,95.17956885170992,96.61045961545946,536.6666666666666,990.0
87,95.64807831866923,64.09849384678233,29.865788088050486,55.37318149382994,-24.551699605065664,52.260830682119064,-549.5852035061724,56.4061516276316,77.61481987131734,47.87506665311882,720.3508771929825,191.18531719177662,263.009836649077,266.5886710262075,460.0,1036.6666666666665
88,269.5956700007924,81.79550365402197,43.426511465624394,31.242867094371448,-38.62234188212609,27.164559514674725,-50.641358648737025,30.86398678085809,127.62010941698817,37.16095620809388,854.4086021505377,159.96617025871487,120.46822233515606,122.48074365813511,453.3333333333333,1033.3333333333335
89,391.5822510234977,17.610812349472376,39.39197525458616,16.22801189298773,-68.58110479218382,14.034653707741066,-166.23433081082848,21.18415344897943,116.95783622882355,21.436736563931383,574.113475177305,5.070172602682156,5.0361015518533385,5.078556267557557,563.3333333333334,586.6666666666666
90,630.9922649812661,41.95744465558478,-0.37373448319683233,23.276096008908173,-78.65102427390119,32.08727671394459,-593.5648804886597,38.691183231453564,365.3648791874145,25.406713971778057,878.5416666666666,18.33455518900021,18.77044882531961,19.07790730641999,830.0,916.6666666666666
91,706.5002710959542,457.6088423424381,148.5773852749142,282.00470516004714,-114.35606671968894,328.8260370373235,-120.08412625513961,525.7401004141757,473.1034339233587,450.9005161378946,850.8333333333333,171.89644294392536,158.96506683267953,160.89742348499527,426.6666666666667,1123.3333333333333
92,636.3703112420694,199.9960792684058,28.843457284909075,87.11560820511865,-114.37774010017421,130.6102790043987,-88.13861314144657,178.18721135790153,183.15839537477433,167.41959682884487,805.6190476190476,130.31553785518912,191.44547202810625,192.79024366517368,463.3333333333333,1133.3333333333333
93,211.0536497419718,222.04906742476524,-28.906002185113092,194.3511974169019,-107.71658803651442,224.22368064370332,-159.45901203786204,188.63894899624515,180.79465106548167,127.6691505422402,809.6428571428572,132.21238458801042,76.06311003251794,77.50705836395151,573.3333333333334,963.3333333333334
94,412.8205738964275,75.02916577280227,65.51737176911948,136.5745130266185,-36.00443351138005,115.97584502805289,-256.3512428945339,47.271005150541384,293.0962332599884,86.74053928704966,1003.9743589743589,175.82319207600253,146.72271656275848,149.5873335893463,383.33333333333337,1143.3333333333333
95,419.5523828346516,204.20712137068878,147.08454012766006,172.32110092165613,-123.57346566443135,103.43852291950316,-145.98393378524324,168.23360092664038,226.0889924142291,145.9989165817201,763.047619047619,271.82194699535825,277.85652478574815,282.00553927716834,350.0,1280.0
96,305.1525459412116,41.610160773929486,15.358885519546483,28.541338001379728,-64.76586865575894,23.472718212660887,-71.60951861262281,24.06057864058462,52.100126594879114,33.658369639101075,607.4074074074074,85.61622498754762,129.27651875206726,132.98453150992802,446.66666666666663,786.6666666666666
97,711.0958845457075,73.78067159996861,38.06308956668355,41.98498646277732,-122.64194626363368,36.88241085044657,-108.13859196879002,32.40650701131608,230.58511784946043,41.10846836685531,726.3095238095237,6.217556486113225,4.14387707005373,4.160095828992069,706.6666666666666,740.0
98,762.5340502402167,99.30042966442579,30.2562633625584,22.740061710958507,-70.4315161755017,29.883131650381685,-137.70701593942164,30.80973970861836,74.58395966952202,30.636426094399663,723.5087719298245,34.04596229512733,18.776382839954895,18.964255226864125,646.6666666666666,776.6666666666666
99,1144.9488494765226,112.92427929203211,95.67556552235503,110.29865432401029,-45.81313114006349,66.92216818902239,-186.96970949889183,78.8166388366433,10.966106037459692,112.69537850809432,902.2619047619048,52.25021764523217,35.809279897101675,36.435861681328525,790.0,983.3333333333333
100,113.50255909781991,129.82922023960637,18.0898622844926,136.98895980882605,-62.58077135523309,161.6964044819094,-75.22180015682022,150.44333248834243,184.09453481092442,140.69252726957652,610.4980842911878,253.68016279616222,331.25436957773275,333.19714500172495,326.6666666666667,2756.666666666667
101,1122.8783882021664,312.4295582530028,46.891174401646694,137.29360969819996,-159.2918530935112,286.86872874809603,-243.75029833940434,167.13689357505345,313.06178377940904,264.06118857448325,1028.6060606060607,130.70352671885038,97.28199220940355,98.16058094058934,453.3333333333333,1210.0
102,286.9840633390533,718.5132225685346,62.676030686268774,257.38104541066986,-357.90081250926187,514.2662586990949,-290.28220650149814,481.57525791569594,331.71819547270405,325.24957990196305,975.925925925926,278.3813051428091,410.7270772984706,422.6725002690146,446.66666666666663,1620.0
103,801.6428623009575,299.5802046503908,288.2373806009569,368.96404536240976,-69.87927417560097,340.09976974849053,-200.61690050258858,432.36588772191595,404.0254120223959,481.8158900776717,906.6666666666669,283.23225949830083,380.7998778998583,394.82766986229433,466.6666666666667,1396.6666666666667
104,216.92530933524358,75.64812061786293,46.2042920833326,77.31274519932647,-95.32012790619201,71.03407572144971,-285.8991847950529,92.8004621305825,144.86605474421685,70.50212080525651,656.7441860465116,23.698819787248425,28.035314087394035,28.372305869519884,516.6666666666667,676.6666666666666
105,654.3178374357329,35.40190550624518,,,,,-76.33110436535664,7.7103342810583335,13.050132450933459,12.531479242417271,631.1851851851851,21.167389101910853,9.26599081904282,9.220245110442606,600.0,680.0
106,1140.5706556874643,53.442737995324464,30.8279269905706,32.723465761448004,-67.66331399129874,32.79125203071443,-133.07736793733886,20.06823545596811,139.62708285680878,21.75558260408956,893.8624338624337,17.589569542907654,17.6484994843805,17.78728666314972,850.0,926.6666666666666
