,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,855.5208333333334,58.405389444203095,,,,,,,93.59984989112738,95.14398319825142,0.06826881025987455,0.10940686216423022,856.6666666666667,56.8329999999998,0.06634202334630326,74.16666666666663,816.6666666666666,896.0,56.25,75.0,710.0,966.6666666666666,6.4,187.5,,,,,,,,,,,,,,,,,,,,,,,,
0,1078.0555555555557,29.682973317913227,,,,,,,18.415494421345546,18.808374217658013,0.027533806736533783,0.017082138602639515,1080.0,24.709999999999944,0.022879629629629576,31.666666666666515,1050.6666666666667,1102.6666666666667,0.0,33.33333333333333,1023.3333333333335,1136.6666666666667,6.0,54.6875,,,,,,,,,,,,,,,,,,,,,,,,
0,887.4774774774775,26.555385929321176,,,,,,,19.356945989093727,19.52251899206183,0.029922320963908747,0.021811196881427304,890.0,24.709999999999944,0.027764044943820163,36.66666666666663,867.3333333333334,912.0,0.0,21.62162162162162,816.6666666666666,923.3333333333334,4.625,70.3125,,,,,,,,,,,,,,,,,,,,,,,,
0,878.9247311827958,115.5610696230583,,,,,,,119.73427369093734,121.77361069023286,0.13148005229929557,0.13622813130972805,900.0,34.59400000000005,0.038437777777777835,46.66666666666674,880.0,936.6666666666666,6.451612903225806,38.70967741935484,433.33333333333337,956.6666666666666,6.2,507.8125,,,,,,,,,,,,,,,,,,,,,,,,
0,908.1609195402299,157.6000216715413,,,,,,,282.89952784892176,288.03911955068605,0.17353755075843683,0.31150814989059855,920.0,14.825999999999999,0.016115217391304348,16.66666666666663,905.3333333333334,928.0,41.37931034482759,41.37931034482759,446.66666666666663,1263.3333333333335,4.833333333333333,492.1875,,,,,,,,,,,,,,,,,,,,,,,,
0,706.4705882352941,49.60217552682005,,,,,,,67.34034616945642,69.44088879786202,0.07021123929691431,0.09531939091430135,703.3333333333334,49.42000000000005,0.07026540284360197,63.33333333333337,668.0,744.6666666666667,52.94117647058824,70.58823529411765,613.3333333333333,793.3333333333334,5.666666666666667,62.5,,,,,,,,,,,,,,,,,,,,,,,,
0,611.2121212121212,47.5774407982943,,,,,,,67.53504210515237,68.31804833146833,0.0778411277314681,0.11049362367228696,610.0,24.71000000000011,0.04050819672131166,34.16666666666663,586.6666666666666,626.6666666666667,15.909090909090908,20.454545454545457,480.0,810.0,4.888888888888889,109.375,,,,,,,,,,,,,,,,,,,,,,,,
0,968.0246913580246,124.3006393368024,,,,,,,203.2828857133124,207.22884662081887,0.12840647603980354,0.20999762457311957,1000.0,4.942000000000056,0.004942000000000056,5.0,1000.0,1006.6666666666666,44.44444444444444,48.148148148148145,663.3333333333334,1093.3333333333333,1.588235294117647,343.75,,,,,,,,,,,,,,,,,,,,,,,,
0,822.0512820512821,45.14459201315466,,,,,,,40.05782856857857,41.82998296374832,0.054917002137025314,0.048729111483922775,813.3333333333334,59.303999999999995,0.07291475409836065,80.0,776.0,870.0000000000001,23.076923076923077,53.84615384615385,763.3333333333333,893.3333333333333,6.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,
0,768.6274509803923,63.40037731068527,,,,,,,89.1995832757399,90.4942238237035,0.08248518476645277,0.11605047824139628,766.6666666666666,29.652000000000083,0.03867652173913055,59.16666666666663,747.3333333333333,821.3333333333334,44.11764705882353,58.82352941176471,610.0,880.0,4.857142857142857,156.25,,,,,,,,,,,,,,,,,,,,,,,,
0,718.2407407407409,34.27698669046746,,,,,,,39.51692424249768,40.09372772393607,0.047723534389203105,0.055019051414074364,713.3333333333334,34.59400000000005,0.04849626168224306,36.66666666666674,690.0,753.3333333333333,25.0,61.111111111111114,650.0,780.0,4.5,70.3125,,,,,,,,,,,,,,,,,,,,,,,,
0,895.2222222222223,88.12514322515828,,,,,,,144.03463823502406,146.5840751182419,0.09843940536507689,0.16089260818111165,910.0,32.12299999999994,0.035299999999999936,32.5,876.0,923.3333333333334,10.0,23.333333333333332,556.6666666666666,1163.3333333333333,3.75,351.5625,,,,,,,,,,,,,,,,,,,,,,,,
0,776.6013071895422,33.30992642227058,,,,,,,20.445048300260854,20.63405370584269,0.042891926801947484,0.02632631198400868,780.0,34.59399999999989,0.04435128205128191,46.66666666666663,753.3333333333333,806.6666666666666,0.0,25.49019607843137,690.0,840.0,10.2,140.625,,,,,,,,,,,,,,,,,,,,,,,,
0,810.2020202020202,57.269704238532825,,,,,,,23.70976123409466,22.955612068686577,0.07068570900903565,0.029264011497012483,826.6666666666666,39.53600000000011,0.04782580645161304,63.33333333333337,766.0,848.6666666666666,6.0606060606060606,27.27272727272727,710.0,946.6666666666666,8.25,117.1875,,,,,,,,,,,,,,,,,,,,,,,,
0,970.7407407407408,222.17136170108415,,,,,,,251.4598402967187,256.29887067857146,0.2288678659263362,0.25903913346094637,1096.6666666666667,9.883999999999775,0.009012765957446602,181.66666666666674,710.0,1102.6666666666665,37.03703703703704,40.74074074074074,456.6666666666667,1110.0,2.7,648.4375,,,,,,,,,,,,,,,,,,,,,,,,
0,1174.9382716049383,161.38389324934678,,,,,,,172.3393591169896,175.75157292216588,0.13735521018385088,0.14667950077205166,1220.0,19.768000000000225,0.016203278688524773,28.333333333333485,1200.6666666666667,1233.3333333333335,11.11111111111111,48.148148148148145,586.6666666666666,1246.6666666666665,5.4,617.1875,,,,,,,,,,,,,,,,,,,,,,,,
0,992.0987654320987,35.68796570068286,,,,,,,48.54727187842385,49.49471179556956,0.03597219041507357,0.048933910181089245,990.0,34.59400000000005,0.034943434343434394,43.33333333333337,970.0,1016.6666666666666,33.33333333333333,74.07407407407408,913.3333333333334,1063.3333333333333,6.75,85.9375,,,,,,,,,,,,,,,,,,,,,,,,
0,659.4047619047617,78.06852309011664,,,,,,,109.24356447224169,111.30154620684382,0.11839241631286875,0.1656699659806518,658.3333333333334,66.717,0.10134227848101265,82.5,608.0,712.0,35.714285714285715,53.57142857142857,476.6666666666667,836.6666666666666,9.333333333333334,93.75,,,,,,,,,,,,,,,,,,,,,,,,
0,511.9607843137255,93.22954663631627,,,,,,,146.6714014387263,151.32501200812527,0.18210290610693716,0.2864895240664512,510.0,88.95599999999999,0.17442352941176467,83.33333333333337,444.0,548.6666666666667,58.82352941176471,64.70588235294117,383.33333333333337,763.3333333333333,8.5,62.5,,,,,,,,,,,,,,,,,,,,,,,,
0,754.8039215686275,249.85543453359878,,,,,,,305.82118848536203,310.55610894224384,0.3310203185144444,0.40516640116257857,755.0,237.21599999999998,0.31419337748344367,309.16666666666663,485.33333333333337,1005.3333333333334,88.23529411764706,91.17647058823529,343.3333333333333,1280.0,11.333333333333334,414.0625,,,,,,,,,,,,,,,,,,,,,,,,
0,816.25,13.957179779006657,,,,,,,11.853345186684436,12.031420433943083,0.017099148274433883,0.014521709263931927,816.6666666666667,14.82599999999983,0.018154285714285505,17.5,804.0,826.6666666666666,0.0,3.125,783.3333333333334,840.0,4.0,46.875,,,,,,,,,,,,,,,,,,,,,,,,
0,771.2121212121211,17.0542065073682,,,,,,,9.483172230617532,9.587715220745858,0.022113509420163092,0.012296451222411733,766.6666666666667,19.768000000000225,0.025784347826087246,23.33333333333337,756.6666666666667,785.3333333333334,0.0,3.0303030303030303,740.0,803.3333333333334,4.714285714285714,31.25,,,,,,,,,,,,,,,,,,,,,,,,
0,831.2307692307692,274.176525424802,,,,,,,356.06184114872826,358.868828220851,0.32984405242665427,0.4283549819483128,820.0,177.91199999999998,0.21696585365853654,200.0000000000001,658.6666666666666,920.6666666666666,66.15384615384615,83.07692307692308,323.3333333333333,1840.0,16.25,492.1875,,,,,,,,,,,,,,,,,,,,,,,,
0,649.6747967479675,2.333913981179435,,,,,,,3.5355339059327777,3.579579628027655,0.00359243423457728,0.005442005636712947,650.0,0.0,0.0,3.3333333333333712,646.6666666666666,650.0,0.0,0.0,646.6666666666666,653.3333333333334,1.4137931034482758,0.0,,,,,,,,,,,,,,,,,,,,,,,,
0,978.3950617283953,259.57126118427516,,,,,,,318.1772338442085,324.1710005642664,0.265303118686767,0.32520322954423825,1100.0,14.825999999999999,0.013478181818181816,48.333333333333485,830.0000000000001,1110.0,33.33333333333333,40.74074074074074,316.66666666666663,1133.3333333333333,4.5,804.6875,,,,,,,,,,,,,,,,,,,,,,,,
0,726.6666666666666,107.06473342262214,,,,,,,172.19774531643407,174.70647652899555,0.1473367891137002,0.23696937428867074,716.6666666666666,19.768000000000054,0.027583255813953565,40.83333333333326,710.0,756.6666666666667,25.0,41.66666666666667,456.6666666666667,976.6666666666666,4.0,257.8125,,,,,,,,,,,,,,,,,,,,,,,,
0,958.0952380952383,104.85509723811064,,,,,,,90.04342802248897,91.65893949992046,0.10944120487079141,0.09398170916860178,953.3333333333334,128.49199999999993,0.1347818181818181,172.5,868.6666666666666,1058.6666666666667,53.57142857142857,75.0,756.6666666666667,1140.0,9.333333333333334,187.5,,,,,,,,,,,,,,,,,,,,,,,,
0,644.7560975609756,86.31621211580443,,,,,,,74.65604715780954,75.1179000146191,0.13387420831276647,0.1157895946082917,616.6666666666667,59.304000000000165,0.09616864864864891,137.5,577.3333333333333,746.6666666666667,10.975609756097562,41.46341463414634,390.0,876.6666666666667,11.714285714285714,273.4375,,,,,,,,,,,,,,,,,,,,,,,,
0,822.258064516129,18.50699761099777,,,,,,,16.04392119799297,16.31780480065053,0.022507529460216984,0.01951202656484041,816.6666666666666,14.825999999999999,0.018154285714285713,30.0,806.6666666666666,840.0,0.0,19.35483870967742,796.6666666666666,876.6666666666667,4.428571428571429,31.25,,,,,,,,,,,,,,,,,,,,,,,,
0,946.0714285714286,233.46931720875457,,,,,,,384.29838995922495,387.8263213323,0.24677768523386667,0.40620441369793503,973.3333333333333,71.65900000000022,0.07362226027397284,100.0,903.3333333333334,1020.0,46.42857142857143,66.07142857142857,493.33333333333337,1456.6666666666667,9.333333333333334,523.4375,,,,,,,,,,,,,,,,,,,,,,,,
0,746.3963963963964,13.202561909504833,,,,,,,12.42259987499885,12.563770314479315,0.017688405213699895,0.016643434956244686,750.0,9.884000000000112,0.013178666666666816,13.333333333333258,737.3333333333334,756.6666666666667,0.0,5.405405405405405,710.0,770.0,2.466666666666667,46.875,,,,,,,,,,,,,,,,,,,,,,,,
0,1220.9302325581398,499.62966474671845,,,,,,,701.8475241033107,710.3544234332688,0.4092204873163598,0.574846543551283,1033.3333333333335,54.36200000000011,0.05260838709677429,76.66666666666652,994.6666666666666,1089.3333333333333,58.139534883720934,83.72093023255815,906.6666666666666,2963.3333333333335,8.6,109.375,,,,,,,,,,,,,,,,,,,,,,,,
0,932.4444444444442,230.06068387077934,,,,,,,345.0248477919666,351.04706932592495,0.24672856945150318,0.37002188156907767,890.0,86.48499999999997,0.09717415730337076,119.16666666666663,824.0,976.6666666666669,73.33333333333333,90.0,613.3333333333333,1910.0,10.0,234.375,,,,,,,,,,,,,,,,,,,,,,,,
0,949.9415204678362,22.142138488710714,,,,,,,26.374891860155955,26.613583529521698,0.023308949036995395,0.027764753189403277,950.0,19.768000000000054,0.020808421052631636,26.666666666666742,927.3333333333333,966.6666666666666,5.263157894736842,50.877192982456144,910.0,1000.0,4.75,46.875,,,,,,,,,,,,,,,,,,,,,,,,
0,775.3535353535353,22.4217682227716,,,,,,,22.45365597551247,22.797220480767947,0.028918122121604852,0.028959248848042397,773.3333333333334,19.767999999999887,0.025562068965517094,26.66666666666663,758.0,790.6666666666666,0.0,33.33333333333333,733.3333333333333,826.6666666666666,4.714285714285714,39.0625,,,,,,,,,,,,,,,,,,,,,,,,
0,628.7121212121212,183.0945815495692,,,,,,,264.1563040542024,267.2501921236111,0.2912216503740587,0.4201546226672456,655.0,17.29700000000011,0.026407633587786427,25.0,503.99999999999994,670.0,38.63636363636363,56.81818181818182,310.0,1460.0,5.5,375.0,,,,,,,,,,,,,,,,,,,,,,,,
0,1016.9999999999998,353.21608816455625,,,,,,,375.70181241491474,386.49820723714987,0.3473117877724251,0.36942164445910997,1243.3333333333333,76.60100000000011,0.06160938337801618,480.83333333333326,722.6666666666667,1287.9999999999998,50.0,80.0,416.6666666666667,1296.6666666666667,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
0,634.3333333333334,57.13581560196218,,,,,,,97.83263806739073,99.11120995539007,0.09007222638249424,0.15422906684297014,636.6666666666667,9.884000000000112,0.015524607329843107,13.333333333333258,623.3333333333333,643.9999999999999,15.0,15.0,413.3333333333333,843.3333333333334,2.5,226.5625,,,,,,,,,,,,,,,,,,,,,,,,
0,666.4658634538151,156.05949580980104,,,,,,,285.7247239672809,287.46754148379654,0.23415977376704106,0.428716217341687,740.0,158.14399999999995,0.21370810810810803,299.99999999999994,484.6666666666667,805.3333333333334,92.7710843373494,98.79518072289156,366.66666666666663,1080.0,11.857142857142858,406.25,,,,,,,,,,,,,,,,,,,,,,,,
0,767.3333333333334,73.70582758240926,,,,,,,122.14584660616688,123.98256958102152,0.09605451031591128,0.15918225013835824,766.6666666666667,24.709999999999944,0.03223043478260862,28.33333333333337,749.3333333333334,784.0,8.571428571428571,25.71428571428571,466.6666666666667,1053.3333333333333,5.833333333333333,320.3125,,,,,,,,,,,,,,,,,,,,,,,,
0,1072.0512820512822,16.002136609477393,,,,,,,14.74222959166401,14.996295838936012,0.01492665218296145,0.01375142200609654,1075.0,17.29700000000011,0.016090232558139638,25.833333333333485,1060.0,1086.6666666666667,0.0,15.384615384615385,1040.0,1100.0,4.333333333333333,46.875,,,,,,,,,,,,,,,,,,,,,,,,
0,939.0476190476192,137.70863600491833,,,,,,,131.0938469487372,133.58819421900472,0.14664712759144446,0.13960298103060248,966.6666666666666,32.12300000000011,0.03323068965517253,45.0,948.0,1002.0,10.714285714285714,28.57142857142857,400.0,1030.0,4.666666666666667,562.5,,,,,,,,,,,,,,,,,,,,,,,,
0,820.9677419354838,79.77836682723,,,,,,,120.70011813796422,122.74473819073523,0.09717600674436662,0.14702175490282482,830.0,59.303999999999995,0.07145060240963855,95.0,743.3333333333333,870.0,38.70967741935484,74.19354838709677,656.6666666666666,1090.0,7.75,187.5,,,,,,,,,,,,,,,,,,,,,,,,
0,1178.888888888889,177.3003855920198,,,,,,,202.29599970732133,206.84233258443,0.15039618004978117,0.1715988687432509,1223.3333333333335,24.709999999999944,0.02019891008174382,34.16666666666674,1208.6666666666667,1246.6666666666665,12.5,45.83333333333333,470.0,1260.0,6.0,750.0,,,,,,,,,,,,,,,,,,,,,,,,
0,1460.3703703703704,29.48110924760356,,,,,,,50.11750897523091,51.64056899389346,0.02018741946957383,0.034318355118722665,1461.6666666666667,17.29700000000011,0.011833751425313644,21.666666666666515,1444.6666666666667,1472.0,16.666666666666664,44.44444444444444,1390.0,1540.0,4.5,85.9375,,,,,,,,,,,,,,,,,,,,,,,,
0,608.1060606060607,15.952087941760727,,,,,,,16.782542917270483,16.974637092361476,0.026232410717732847,0.027598052386691208,610.0,12.355000000000055,0.02025409836065583,16.666666666666742,596.6666666666666,618.0,0.0,20.454545454545457,570.0,640.0,2.588235294117647,46.875,,,,,,,,,,,,,,,,,,,,,,,,
0,688.3760683760684,23.87677668441255,,,,,,,10.637569963898802,10.718240067465736,0.0346856577114014,0.015453137394787184,683.3333333333334,24.709999999999944,0.036160975609756014,30.0,666.6666666666666,706.6666666666666,0.0,5.128205128205128,653.3333333333334,746.6666666666667,6.5,78.125,,,,,,,,,,,,,,,,,,,,,,,,
0,846.3440860215054,196.95525876350638,,,,,,,316.81575437819095,322.2317808068305,0.23271298519890857,0.37433445759333955,960.0,128.4920000000001,0.13384583333333344,391.66666666666663,613.3333333333333,1040.0,83.87096774193549,83.87096774193549,486.6666666666667,1050.0,5.166666666666667,554.6875,,,,,,,,,,,,,,,,,,,,,,,,
0,832.0833333333333,25.19813954559224,,,,,,,20.58290343898291,20.89456950136926,0.030283192243075303,0.02473658901029494,835.0,27.181000000000054,0.0325520958083833,35.000000000000114,810.6666666666666,853.3333333333334,3.125,18.75,783.3333333333334,873.3333333333333,6.4,70.3125,,,,,,,,,,,,,,,,,,,,,,,,
0,846.5625,170.37905111059774,,,,,,,248.15375624469448,252.1429777775555,0.2012598610387275,0.2931310520424593,836.6666666666667,170.499,0.2037836653386454,213.33333333333326,704.6666666666667,944.0,90.625,96.875,570.0,1263.3333333333335,16.0,156.25,,,,,,,,,,,,,,,,,,,,,,,,
0,1006.7948717948719,155.31610997283576,,,,,,,184.17503751715225,187.80131344943607,0.15426787950950194,0.18293203777330794,1041.6666666666665,69.18799999999978,0.0664204799999998,85.00000000000011,983.3333333333333,1103.3333333333333,53.84615384615385,76.92307692307693,516.6666666666667,1166.6666666666667,8.666666666666666,484.375,,,,,,,,,,,,,,,,,,,,,,,,
0,806.6666666666666,193.81688049543868,,,,,,,290.2524154016029,294.6967424890713,0.24026886011831242,0.3598170438862846,816.6666666666666,39.53600000000002,0.0484114285714286,49.16666666666663,760.6666666666666,846.0,29.411764705882355,41.17647058823529,323.3333333333333,1490.0,6.8,492.1875,,,,,,,,,,,,,,,,,,,,,,,,
0,738.8888888888889,163.87374156527693,,,,,,,229.39810823869504,232.74515703500532,0.2217840111409763,0.310463605135076,773.3333333333334,9.883999999999943,0.012781034482758547,14.166666666666629,766.6666666666667,783.3333333333334,30.555555555555557,30.555555555555557,356.6666666666667,1103.3333333333333,2.769230769230769,429.6875,,,,,,,,,,,,,,,,,,,,,,,,
0,1042.1604938271603,47.82987587446393,,,,,,,37.253733649924776,37.5681931161274,0.04589492324624272,0.03574663774973533,1035.0,46.94899999999994,0.04536135265700478,60.833333333333144,1003.3333333333334,1078.0,14.814814814814813,55.55555555555556,903.3333333333334,1153.3333333333333,9.0,132.8125,,,,,,,,,,,,,,,,,,,,,,,,
0,710.8333333333334,37.763320511686686,,,,,,,32.038971994989595,32.28165521093824,0.05312542158736697,0.04507241077841443,711.6666666666667,32.12300000000011,0.045137704918032935,38.33333333333337,683.3333333333334,740.6666666666666,15.0,22.5,646.6666666666666,813.3333333333334,5.714285714285714,70.3125,,,,,,,,,,,,,,,,,,,,,,,,
0,819.5959595959595,9.15747932618074,,,,,,,14.64866319270579,14.881551447235015,0.011173163092086436,0.01787303002314362,816.6666666666666,9.883999999999943,0.012102857142857075,13.333333333333258,811.3333333333334,828.6666666666666,0.0,15.151515151515152,803.3333333333334,840.0,2.2,15.625,,,,,,,,,,,,,,,,,,,,,,,,
0,891.2903225806452,30.278673821866622,,,,,,,9.388724521901159,9.085938499480799,0.03397172958660388,0.010533856684000574,886.6666666666667,39.535999999999945,0.04458947368421046,45.0,860.0,916.6666666666666,0.0,6.451612903225806,840.0,940.0,5.166666666666667,46.875,,,,,,,,,,,,,,,,,,,,,,,,
0,924.6666666666667,44.04456120393879,,,,,,,45.54901364111151,46.33739099313165,0.047632906853574755,0.04925992823479975,931.6666666666667,39.53600000000011,0.042435778175313174,55.000000000000114,883.3333333333333,959.3333333333334,30.0,60.0,820.0,996.6666666666667,10.0,140.625,,,,,,,,,,,,,,,,,,,,,,,,
0,1038.8095238095236,144.36780628680168,,,,,,,203.5685902593299,210.484450028271,0.13897428063363904,0.19596334611257982,1081.6666666666665,51.891,0.04797318952234207,65.0,1038.6666666666665,1115.3333333333333,35.714285714285715,64.28571428571429,630.0,1160.0,7.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,
0,794.0952380952381,64.09799337292166,,,,,,,48.66518934099375,49.352812874661105,0.08071826941900666,0.06128381963065896,786.6666666666666,59.303999999999995,0.0753864406779661,70.00000000000011,752.6666666666667,857.3333333333334,34.285714285714285,77.14285714285715,656.6666666666666,900.0,8.75,125.0,,,,,,,,,,,,,,,,,,,,,,,,
0,803.0434782608696,98.26737923489776,,,,,,,140.11359028237834,143.34029648511475,0.1223686909801109,0.17447821204627512,810.0,44.477999999999994,0.054911111111111105,56.666666666666515,778.0,840.0,21.73913043478261,56.52173913043478,440.0,986.6666666666667,7.666666666666667,398.4375,,,,,,,,,,,,,,,,,,,,,,,,
0,636.9047619047618,40.440614275802716,,,,,,,63.668347996358186,64.44898825211199,0.06349554390967156,0.09996525666717922,641.6666666666666,17.29700000000011,0.02695636363636381,26.666666666666742,623.3333333333333,653.3333333333334,7.142857142857142,21.428571428571427,450.0,780.0,5.25,210.9375,,,,,,,,,,,,,,,,,,,,,,,,
0,726.1904761904763,157.15431585418403,,,,,,,219.01517540760398,222.30701739300693,0.2164092218319911,0.30159466777440547,680.0,88.95599999999999,0.1308176470588235,123.33333333333326,636.0,790.0,31.428571428571427,40.0,470.0,1200.0,11.666666666666666,210.9375,,,,,,,,,,,,,,,,,,,,,,,,
0,716.4864864864865,159.40658851020075,,,,,,,271.20103244641234,274.98641941775514,0.22248373349217004,0.37851520937447214,716.6666666666666,39.535999999999945,0.0551665116279069,46.66666666666663,543.3333333333334,852.0000000000001,56.75675675675676,62.16216216216216,446.66666666666663,1023.3333333333335,6.166666666666667,281.25,,,,,,,,,,,,,,,,,,,,,,,,
0,1088.4722222222224,133.22451779498743,,,,,,,232.95518011417778,238.0192011091088,0.1223958821135523,0.21402032625010586,1106.6666666666665,158.14399999999986,0.142901204819277,173.33333333333337,970.0,1223.3333333333333,79.16666666666666,87.5,846.6666666666666,1283.3333333333335,12.0,281.25,,,,,,,,,,,,,,,,,,,,,,,,
0,810.3809523809523,16.48472116070005,,,,,,,9.751822353575063,9.885960965066191,0.020341940555570637,0.012033627301978867,813.3333333333334,19.768000000000054,0.024304918032786952,26.666666666666742,796.0,824.0,0.0,2.857142857142857,773.3333333333334,836.6666666666666,5.0,62.5,,,,,,,,,,,,,,,,,,,,,,,,
0,506.6666666666667,119.46640624971616,,,,,,,175.8890724632028,177.47992661311008,0.23578895970338715,0.34714948512474236,473.3333333333333,74.13,0.15661267605633802,96.66666666666674,414.6666666666667,542.0,86.79245283018868,92.45283018867924,366.66666666666663,780.0,10.6,78.125,,,,,,,,,,,,,,,,,,,,,,,,
0,826.2585034013605,15.163196383526195,,,,,,,10.092167846991641,10.198000391151954,0.018351637315810562,0.012214298316382112,826.6666666666666,14.825999999999999,0.01793467741935484,16.66666666666663,814.0,840.0,0.0,4.081632653061225,790.0,856.6666666666667,4.083333333333333,54.6875,,,,,,,,,,,,,,,,,,,,,,,,
0,805.6060606060605,20.5326075487446,,,,,,,18.566174683473736,18.775417536744545,0.025487156257610378,0.023046220220223186,806.6666666666666,17.296999999999944,0.021442561983471005,21.666666666666742,786.6666666666666,821.3333333333334,2.272727272727273,22.727272727272727,763.3333333333333,880.0,5.5,62.5,,,,,,,,,,,,,,,,,,,,,,,,
0,980.0,57.690598265273074,,,,,,,52.03959702111132,53.05069338261347,0.058867957413543955,0.0531016296133789,970.0,64.24600000000005,0.06623298969072171,98.33333333333314,928.0,1043.3333333333333,33.33333333333333,70.37037037037037,896.6666666666666,1090.0,9.0,15.625,,,,,,,,,,,,,,,,,,,,,,,,
0,936.6666666666669,17.78311885579457,,,,,,,24.29343409588155,24.746578801789198,0.018985536144976403,0.025936050636172468,933.3333333333334,24.709999999999944,0.02647499999999994,26.666666666666742,920.0,952.6666666666667,0.0,55.55555555555556,906.6666666666666,970.0,3.375,23.4375,,,,,,,,,,,,,,,,,,,,,,,,
